0_RfR 0,0_RfR 1,0_RfR 2,0_RfR 3,0_RfR 4,1_RfR 0,1_RfR 1,1_RfR 2,1_RfR 3,1_RfR 4,2_RfR 0,2_RfR 1,2_RfR 2,2_RfR 3,2_RfR 4,3_RfR 0,3_RfR 1,3_RfR 2,3_RfR 3,3_RfR 4,4_RfR 0,4_RfR 1,4_RfR 2,4_RfR 3,4_RfR 4,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.1_DikeIncrease 3,A.1_DikeIncrease 4,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.2_DikeIncrease 3,A.2_DikeIncrease 4,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.3_DikeIncrease 3,A.3_DikeIncrease 4,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.4_DikeIncrease 3,A.4_DikeIncrease 4,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.5_DikeIncrease 3,A.5_DikeIncrease 4,Total_period_Costs_0,Total_period_Costs_1,Expected Annual Damage A1_,Expected Annual Damage A2_,Expected Annual Damage A3_,Total Costs,Expected Number of Deaths_
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,5,0,0,0,0,0,85418204.68630522,40617879.4974391,0.0,1591771.544234036,0.0,436352805.812455,0.010307159732702655
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,5,2,0,0,0,0,78127737.15228462,4840896.250919259,0.0,21221933.707785837,2982547.5468104575,337516305.16662633,0.03683580925774374
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,3,0,1,3,1,3,0,0,0,0,124499377.84382014,596541.3046299176,0.0,0.0,1789528.5280862746,383949171.05494195,0.0006936265309466262
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,2,0,2,0,4,0,10,3,0,0,0,0,81367757.94898584,6428948.44998202,0.0,16775881.327935986,3072215.530916458,328396831.083692,0.031592036802678594
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0,5,1,2,0,0,0,1,0,95293951.67695653,10196048.876754358,0.0,0.0,1193019.018724183,470568608.8818377,0.00803918898231891
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,0,1,0,1,1,0,1,0,0,0,0,3,0,2,0,5,3,0,0,0,0,136646395.80569425,2041849.250519402,0.0,4407531.602884145,0.0,390979918.87006193,0.0028664085879162803
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,6,3,0,0,0,0,79306810.07401526,33946673.097925164,0.0,16233365.489625815,0.0,264039223.43917608,0.0222229241049135
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,3,1,0,5,0,5,3,0,0,1,0,82200242.071688,51577869.56871092,0.0,5325410.149585636,2248360.3551457734,330425939.2131531,0.025605543133664928
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,1,3,2,3,0,0,0,0,81368264.20656644,6429454.707562609,0.0,26627050.74792818,1647710.3515413688,255176642.93314773,0.004953087154844496
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,2,2,5,3,0,0,0,0,148999259.47967649,2019717.9662111457,0.0,0.0,0.0,256116297.04071727,0.003544799290250991
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,6,4,1,3,0,0,0,0,78501173.96819422,10894444.688712157,0.0,11623293.050294288,3072215.530916458,290135066.33684725,0.016024636508927388
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,1,2,3,0,0,0,80452412.10060236,40734643.20517204,0.0,15976230.448756909,5320575.886062231,284702477.7041157,0.004850076781787981
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,2,0,1,0,5,5,1,2,0,0,0,0,143426570.40418714,4130349.6993427887,0.0,0.0,0.0,330320225.08312094,0.05435772739364771
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,2,0,0,7,1,1,0,2,1,6,3,0,0,0,0,101103294.91686848,5007947.12891642,0.0,8488773.483114336,0.0,455267754.64883685,0.004625697647889383
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,1,0,3,0,0,0,0,114226403.99734202,12074088.131172784,0.0,10208435.047941186,7122525.896875445,249812451.67766187,0.038286316147505405
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,1,6,1,0,0,0,0,74876020.27686955,6262802.643927515,0.0,8488773.483114336,2982547.5468104575,414360560.6644148,0.006671554614065595
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,2,1,6,2,0,0,0,0,74183278.30313143,50984424.47269566,0.0,4244386.741557168,1789528.5280862746,400471412.099445,0.0031000470120285378
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,3,1,3,3,0,0,0,0,82209882.26169108,47015892.28998788,0.0,6297882.900708651,6521875.89327104,302275007.8300086,0.004672823367022939
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,5,0,5,3,0,0,0,1,135989439.7910242,5265007.212723619,0.0,1620787.91853836,0.0,314559250.56984156,0.0023922405273863107
0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,2,0,4,0,2,3,0,0,0,0,109267667.02902588,3628857.5300220544,0.0,10152051.03835059,0.0,353602216.42688066,0.0028962949118396426
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,0,5,2,0,0,0,0,101215093.98140974,54594977.24133297,0.0,7762407.266709162,0.0,273172082.3926335,0.007909339321711638
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,2,0,2,1,1,0,2,3,0,0,0,0,79875995.78283398,11601356.06844509,0.0,8488773.483114336,1789528.5280862746,390762368.2127168,0.0024531287026641974
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,1,0,0,0,0,0,51622414.598086976,37968702.50771636,0.0,21221933.707785837,596509.5093620915,368730546.2114332,0.014443864948526711
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0,0,5,4,0,1,1,2,7,1,3,0,0,0,0,79532005.3793999,50326660.87632494,0.0,4244386.741557168,1193019.018724183,477396207.9675072,0.003534008270763659
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,6,0,2,2,0,0,1,0,76758709.30467515,44663541.28677492,0.0,4244386.741557168,1789528.5280862746,441849476.3166323,0.005405891621010082
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,3,0,1,0,0,0,3,0,0,0,0,1,1,1,0,0,1,0,0,51622672.76348175,58038748.439854465,0.0,4244386.741557168,1193019.018724183,454935340.0648829,0.006708819321286943
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,2,1,6,2,0,0,0,0,112830273.32500389,5178424.448748786,0.0,0.0,1789528.5280862746,402753636.54753697,0.0027276731179379805
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,51622672.76348175,53014464.54825216,0.0,4244386.741557168,2982547.5468104575,396691583.3747102,0.00917899650933321
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,5,2,0,0,0,0,96228528.81438424,11095807.98230623,0.0,20059604.467933383,0.0,285205338.5182248,0.00706918555948212
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,6,2,0,0,0,0,76753150.89177264,11919717.687015321,0.0,13340822.476174854,3072215.530916458,333146988.1046663,0.009042742838924103
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,2,1,5,0,0,0,0,84826632.2317632,10894753.154366631,0.0,10650820.299171273,3072215.530916458,280644483.84844697,0.004564793396911029
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,5,1,2,2,0,0,0,0,76758489.22837764,5604255.713954088,0.0,13464254.976513896,1789528.5280862746,390103550.01995146,0.024404505883539065
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,7,0,1,0,3,1,1,2,0,0,0,0,115817857.67745298,1845208.4915316184,0.0,0.0,1789528.5280862746,397468925.47347397,0.0021341683158123724
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,7,0,0,1,0,0,7,0,2,0,2,0,2,3,0,0,0,5,100843642.12917805,5605545.00285352,0.0,10650820.299171273,0.0,373335851.50580907,0.003332218050761452
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,5,3,0,0,0,0,114227009.51758954,8375158.286343421,0.0,10208435.047941186,4273515.538125267,262898760.6043251,0.005068576805346913
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,0,5,0,1,2,0,0,0,0,99936639.3153278,6350510.786641732,0.0,26627050.74792818,0.0,293911885.2432572,0.006521150097322766
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,6,0,1,3,0,1,0,0,120805548.60380393,4059603.3431578316,0.0,648315.1674153439,4273515.538125267,330199388.85695803,0.00274805778854204
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,54060967.04141442,57812338.88449483,0.0,6674210.15390118,24116285.088208243,376258386.43641585,0.01781975008831768
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,5,1,1,3,0,0,0,0,82200931.642456,43998887.88688387,0.0,10057099.336177453,6521875.89327104,296889653.00074553,0.004920283215534388
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,6,0,0,3,0,0,62911857.63529086,25656654.398188785,0.0,26627050.74792818,2471565.5273120534,285176675.0704889,0.08947103135403595
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,0,0,2,0,3,0,2,1,2,5,0,0,0,0,154535060.8423357,109042.05386957689,0.0,0.0,0.0,295819494.3376754,0.0001908326214564391
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,2,2,0,0,0,0,76752944.55620816,11919511.351450844,0.0,26627050.74792818,2471565.5273120534,240689332.77247342,0.008551462339060933
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,6,0,3,1,0,0,60931885.28363499,113841828.33185944,0.0,3246673.097925163,0.0,323375448.95175046,0.004392018181412504
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,2,0,1,3,0,0,0,0,104742386.95321873,5605545.00285352,0.0,26627050.74792818,0.0,233497216.24175963,0.004441909219276878
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,0,0,0,0,82200242.071688,8272712.482539687,0.0,26627050.74792818,4119275.8788534217,215958632.6573391,0.05099526498250722
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,1,0,0,5,3,0,0,0,0,78501482.4338487,14594067.844433956,0.0,15976230.448756909,1647710.3515413688,290302007.9933735,0.006197577114648195
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,7,1,5,0,0,2,0,0,62913735.06451157,69743273.47278197,0.0,5325410.149585636,5097370.713895951,358973402.5606996,0.016932949858773857
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,2,0,2,2,0,0,1,0,80451628.53667434,9297395.022250775,0.0,20059604.467933383,1647710.3515413688,297195490.10744363,0.03937868058712111
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,4,7,1,2,0,0,0,0,74769926.28095816,40636493.07620084,0.0,12179155.85544233,0.0,334017316.9710641,0.06050786679016389
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,5,0,6,0,0,3,3,0,99417382.00588337,23917056.81701723,0.0,10208435.047941186,4273515.538125267,335031572.46081185,0.0743095634787697
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,2,0,2,2,0,0,0,0,72027413.92026903,101333757.62411232,0.0,2656083.845416835,0.0,430307372.2404389,0.002506513707376456
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,5,7,1,3,0,0,0,0,74800709.99499376,81971823.36810584,0.0,2656083.845416835,0.0,411438066.0841658,0.0008265398963148899
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,4,0,1,0,2,7,6,2,0,0,0,2,80451628.53667434,53382379.1882836,0.0,5325410.149585636,3672865.5345208626,347189554.7973571,0.055391355669843226
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,2,3,2,2,0,0,0,0,74770846.11040257,40637412.90564525,0.0,9740019.293775488,0.0,332006097.1902512,0.007452690652482504
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,3,7,0,7,0,2,0,5,4,0,0,0,1,91043623.23279107,6149651.6569926385,0.0,16775881.327935986,1647710.3515413688,348605098.3108032,0.004115609649587487
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,7,3,0,0,0,0,114226403.99734202,8374552.766095903,0.0,10208435.047941186,4273515.538125267,270210553.1866709,0.03379051203564609
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,6,3,0,0,0,0,103544716.25528465,7449368.467332592,0.0,26627050.74792818,0.0,240575286.1096931,0.005982312366511826
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,3,0,0,0,0,2,0,3,0,1,0,5,3,0,0,0,0,117771657.43080218,3466398.5029480057,0.0,6125061.028764711,4273515.538125267,317387112.73656124,0.004847039923656366
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,78501670.43362626,10894941.154144209,0.0,16775881.327935986,5921225.889666636,251027563.8014507,0.006376106989651058
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,4,6,0,3,0,0,0,62913735.06451157,60721667.75663218,0.0,23343327.607930783,823855.1757706844,306242186.7956931,0.009159196828318353
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,9,0,1,0,3,0,0,0,60931457.18228027,72883431.50213325,0.0,16233365.489625815,0.0,292062953.43697715,0.007272300335555657
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,3,0,0,1,0,3,0,2,0,1,0,6,3,0,0,0,0,81368264.20656644,25904832.63017421,0.0,15976230.448756909,823855.1757706844,307642365.0135851,0.004476511406533551
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,6,4,0,0,0,0,78764910.56398512,75088356.59581397,0.0,8124946.221258849,0.0,273704425.23580277,0.0028020299085999983
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,1,1,0,0,0,0,1,0,3,0,2,3,0,3,0,0,0,1,124499365.2005254,596528.6613351821,0.0,0.0,1789528.5280862746,491141705.62738854,0.0016647036742719027
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,2,0,6,4,0,0,0,0,128352977.84494825,1424550.7909409108,0.0,0.0,4273515.538125267,274604996.29090136,0.004924296964113161
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,1,1,6,2,0,1,0,0,99936639.3153278,6350510.786641732,0.0,16775881.327935986,0.0,298645446.10121936,0.0038919611923048125
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,3,0,0,0,5,4,0,3,0,6,0,5,2,0,0,0,0,80461362.71983746,7174521.81847208,0.0,15976230.448756909,1647710.3515413688,345263484.2433278,0.007298305403404237
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,7,5,2,0,0,0,1,96461468.27066067,5007947.12891642,0.0,16050147.886937879,0.0,424216659.8223043,0.008414706348819823
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,2,7,0,1,0,2,0,6,4,0,0,0,0,82557741.1789603,44663592.77974187,0.0,4244386.741557168,1193019.018724183,420793376.32292306,0.0015756251873864356
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,5,3,0,0,0,0,78500706.70661111,10893977.427129049,0.0,20059604.467933383,5320575.886062231,259436049.00801626,0.048785040238371914
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,2,3,0,0,0,0,75739467.23327379,79770085.06781168,0.0,8124946.221258849,0.0,273043919.0120309,0.00254366297861164
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,3,2,0,2,0,2,0,5,3,0,0,0,0,126210408.07852548,3428899.0164215346,0.0,0.0,2849010.358750178,304885614.63709,0.030974631929091015
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,2,0,0,4,0,2,0,6,0,6,3,0,0,0,0,146969045.22711885,2019717.9662111457,0.0,0.0,0.0,313184510.95581853,0.003544799290250991
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,1,2,3,0,0,0,0,82200931.642456,46878085.844409645,0.0,6622040.484416323,6521875.89327104,256732028.3114923,0.004750371206677637
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,3,0,0,0,0,79307019.0173755,33946882.0412854,0.0,16233365.489625815,0.0,237985561.1524706,0.003333438615737025
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,1,0,3,0,0,0,0,87246091.05035695,6149651.6569926385,0.0,23343327.607930783,4719925.882457826,256589108.98751625,0.006645700248814314
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,51622672.76348175,53014464.54825216,0.0,4244386.741557168,1789528.5280862746,403383454.30431426,0.007697936429351493
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,3,2,2,1,4,0,0,0,0,81527260.94844337,77654925.21025862,0.0,5325410.149585636,823855.1757706844,299906461.4935946,0.0021983816582592753
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,4,0,0,5,0,2,0,5,0,5,3,0,0,0,0,105682834.02051052,4340644.97920024,0.0,10147267.314247523,0.0,461562187.4815183,0.0021178319191450428
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,1,3,0,0,0,0,79532005.3793999,5604475.7902516015,0.0,21221933.707785837,1789528.5280862746,350538474.76316947,0.012582232447562031
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,6,0,6,3,0,0,0,0,78500706.70661111,10893977.427129049,0.0,16775881.327935986,1647710.3515413688,303930826.9605336,0.03458308841424248
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,5,1,5,2,0,0,0,0,78469981.36404419,38015747.84962062,0.0,7712914.476683747,0.0,407971813.51426685,0.00936703669278224
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,2,0,1,0,0,7,0,0,60931885.28363499,80160400.35962719,0.0,6493346.195850326,0.0,340815291.8291916,0.010072875810087922
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,5,1,0,2,3,0,0,0,0,101695456.03694165,15313431.364675917,0.0,8488773.483114336,0.0,394598456.2086539,0.0022307342944653734
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,0,0,1,0,0,3,0,1,0,2,2,1,2,0,0,1,0,135527351.3028,1255414.489557915,0.0,0.0,0.0,468980412.060263,0.0009163890102920173
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,6,0,2,0,2,0,2,3,0,0,0,0,79875995.78283398,4937186.283830157,0.0,16050147.886937879,1789528.5280862746,392144033.0678603,0.004031882328051881
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,2,1,4,0,0,1,0,0,60931885.28363499,54376682.046532914,0.0,6493346.195850326,0.0,396871117.3916387,0.016224059136585353
